"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","band"
"1083","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"Get Into Yours","3H5x6FRXnG67mUSOsi9GPp",0.249,0.81,"C#",-13.605,"major",0.0618,0.0342,0.000221,0.087,0.582,164.089,230000,4,"C# major",16,"Mudhoney"
"1084","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"You Got It","54VQLCgKT21GsqP7sNgRKc",0.408,0.876,"F#",-12.775,"minor",0.0375,0.000445,0.0262,0.191,0.644,106.111,170000,4,"F# minor",17,"Mudhoney"
"1085","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"Magnolia Caboose Babyshit","2aQEWOu3HDJaKemURhxQDO",0.345,0.868,"C#",-13.566,"minor",0.0393,0.0115,0.902,0.0925,0.703,75.27,67000,4,"C# minor",16,"Mudhoney"
"1086","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"Come To Mind","4l6xWvyZR0IuLR5koeSFtU",0.295,0.52,"G#",-15.022,"major",0.0338,0.000327,0.834,0.088,0.517,129.32,292000,4,"G# major",15,"Mudhoney"
"1087","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"Here Comes Sickness","5bVuJ2fluDHyAZTccSI35z",0.26,0.768,"A#",-13.429,"minor",0.0374,0.000226,0.253,0.375,0.379,145.016,221000,4,"A# minor",21,"Mudhoney"
"1088","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"Running Loaded","5QGczHsbre8IYJtGMiuVsl",0.156,0.591,"F#",-13.219,"major",0.0318,0.00176,0.00322,0.229,0.761,87.24,170000,4,"F# major",15,"Mudhoney"
"1089","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"The Farther I Go","0ec5k1N6hjYpZNEkHgQoEk",0.459,0.767,"G#",-12.362,"major",0.028,0.0167,6.91e-05,0.0946,0.617,99.231,127000,4,"G# major",15,"Mudhoney"
"1090","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"By Her Own Hand","652STLSh2vLguKHsjhUOGt",0.245,0.597,"F#",-12.806,"major",0.0307,0.00542,0.00289,0.311,0.681,85.476,196000,4,"F# major",14,"Mudhoney"
"1091","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"When Tomorrow Hits","0T3wJcQDrTDST3nEnIKu8N",0.433,0.372,"C#",-16.07,"minor",0.041,0.365,0.288,0.0791,0.0329,83.123,159573,4,"C# minor",15,"Mudhoney"
"1092","20cuS8dE7Jtigyv2aengLA","Mudhoney","https://i.scdn.co/image/c3beb3cb97c7b80adb4808bbd0066a5eb38cbe10","1989-11-01",1989-11-01,21,"Dead Love","66WpEZuIZCvx2s0e0x7ch2",0.26,0.584,"G#",-13.635,"major",0.0381,9.36e-05,0.567,0.11,0.465,130.168,267133,4,"G# major",14,"Mudhoney"
"1093","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Generation Genocide","6gjJJX71AVFH185ngJtjSm",0.395,0.559,"A",-15.697,"major",0.0368,5.64e-05,0.799,0.311,0.193,57.253,73467,4,"A major",15,"Mudhoney"
"1094","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Let It Slide","4ttuaHGAnNEpr0riyh5YSl",0.281,0.906,"G",-13.101,"major",0.0397,0.00068,0.233,0.0671,0.234,169.341,155267,4,"G major",19,"Mudhoney"
"1095","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Good Enough","5UPqy2F5n5py9dQQHj3dd5",0.381,0.675,"A#",-16.211,"major",0.0355,6.9e-05,0.516,0.154,0.815,127.115,205667,4,"A# major",35,"Mudhoney"
"1096","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Something So Clear","0er1NJwP93Da9zX7prluqI",0.226,0.727,"A",-16.833,"major",0.047,0.00058,0.00181,0.242,0.295,166.898,254267,4,"A major",17,"Mudhoney"
"1097","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Thorn","7rKpNuDCZxzaO6FDB7GahC",0.423,0.822,"G",-15.028,"major",0.0482,0.0012,0.813,0.405,0.142,101.19,130707,4,"G major",15,"Mudhoney"
"1098","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Into The Drink","23QBhWzjjgqJ0CpDfCKYlH",0.264,0.77,"B",-15.447,"minor",0.0643,0.00264,0.000101,0.166,0.755,177.62,128333,3,"B minor",18,"Mudhoney"
"1099","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Broken Hands","0cnFQfvboVSSDgLI5sI6g8",0.199,0.723,"A",-15.088,"minor",0.0444,0.00112,0.167,0.21,0.483,91.52,362933,4,"A minor",16,"Mudhoney"
"1100","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Who You Drivin' Now?","0zukTeiPaUgsOVuLcRYrOU",0.381,0.855,"E",-13.668,"major",0.0481,4.94e-05,0.516,0.347,0.724,151.187,141693,3,"E major",15,"Mudhoney"
"1101","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Move Out","7gcxd4vPmZVwDaILWI7RXM",0.242,0.771,"D",-12.552,"major",0.0457,0.00517,0.171,0.223,0.525,150.399,212840,4,"D major",11,"Mudhoney"
"1102","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Shoot The Moon","1TGzJjup7OwfNRNaXF9rIL",0.36,0.859,"A",-12.798,"major",0.0322,0.000145,0.0492,0.243,0.434,99.726,147493,4,"A major",14,"Mudhoney"
"1103","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Fuzz Gun '91","3gu33aPasacsXaxg8yuOEV",0.231,0.931,"G",-15.626,"major",0.0499,2.48e-05,0.919,0.0717,0.448,158.192,112507,4,"G major",13,"Mudhoney"
"1104","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Pokin' Around","6MZssbm8FUjRkv2NbE4EgV",0.192,0.739,"C",-12.82,"major",0.0386,2.66e-05,0.386,0.116,0.642,95.898,210533,4,"C major",13,"Mudhoney"
"1105","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Don't Fade IV","2oUgYKUNah3Sw7CFFCyisK",0.297,0.697,"D#",-15.529,"minor",0.0587,0.00707,0.00021,0.39,0.26,129.769,238467,4,"D# minor",11,"Mudhoney"
"1106","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","https://i.scdn.co/image/602c33d615a7c2c4cc6ed69eb9c74c15e16d2d24","1991-08-06",1991-08-06,26,"Check-Out Time","3UCjN88wi2y3oQI7lxenPG",0.306,0.566,"F",-16.01,"major",0.0458,0.00616,0.939,0.0972,0.0804,93.061,187333,4,"F major",11,"Mudhoney"
"1107","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Untitled 1 - 2008 Remastered Version","5xg63IXhdWMAIvu1ehDDYI",0.577,0.655,"D",-7.839,"major",0.0537,0.656,0.195,0.388,0.697,140.118,38693,4,"D major",12,"Mudhoney"
"1108","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"No End in Sight - 2008 Remastered Version","5HPLhvqV2DBsyJb86X0Epi",0.232,0.964,"D#",-7.999,"minor",0.043,2.27e-06,0.00462,0.0821,0.747,168.602,213640,4,"D# minor",18,"Mudhoney"
"1109","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Make It Now - 2008 Remastered Version","7vDKcOhAxC3b36Zny7oCJJ",0.279,0.861,"B",-7.897,"major",0.0646,6e-04,0.000536,0.301,0.185,135.746,265173,4,"B major",16,"Mudhoney"
"1110","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"When in Rome - 2008 Remastered Version","3mrcsXYNZcGBh9e8aZv45v",0.155,0.964,"A",-5.803,"minor",0.123,0.000214,0.00717,0.249,0.286,180.299,234827,4,"A minor",14,"Mudhoney"
"1111","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Untitled 2 - 2008 Remastered Version","2pRYsSEtiqlz0znGD8JtW7",0.437,0.643,"F",-10.719,"major",0.042,0.00102,0.489,0.673,0.207,113.347,25133,4,"F major",0,"Mudhoney"
"1112","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Suck You Dry - 2008 Remastered Version","3Fg4SlOiqKDodVJbAM2Gut",0.254,0.978,"F#",-7.046,"major",0.0826,2.87e-06,0.753,0.0419,0.553,152.282,154253,4,"F# major",52,"Mudhoney"
"1113","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Blinding Sun - 2008 Remastered Version","6dvNnB5CeGi2Ztk8LHu240",0.433,0.89,"G#",-7.089,"major",0.0307,8.39e-05,0.000591,0.0572,0.605,142.583,218720,4,"G# major",21,"Mudhoney"
"1114","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Thirteenth Floor Opening - 2008 Remastered Version","6SXiTaDBGdJsv6kFqBrr7X",0.288,0.719,"A#",-9.185,"major",0.0319,0.000276,0.0126,0.102,0.352,147.227,150600,4,"A# major",13,"Mudhoney"
"1115","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Youth Body Expression Explosion - 2008 Remastered Version","52ZAGZD1gefb8Xf1gBRFZk",0.379,0.978,"A#",-8.02,"major",0.134,5.69e-05,0.773,0.472,0.232,117.764,119187,4,"A# major",11,"Mudhoney"
"1116","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"I'm Spun - 2008 Remastered Version","3tPV8IlqRGilpMnbi0fWYw",0.268,0.869,"B",-7.78,"major",0.051,7.79e-05,0.39,0.235,0.331,82.821,244173,4,"B major",11,"Mudhoney"
"1117","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Untitled 3 - 2008 Remastered Version","1E8Viim740siGy0gc50cxT",0.319,0.808,"D",-6.968,"major",0.0499,0.0708,0.719,0.196,0.483,136.913,39747,4,"D major",8,"Mudhoney"
"1118","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Take Me There - 2008 Remastered Version","6nwPZfbTUsBqasRYM8kOPs",0.344,0.948,"E",-7.516,"minor",0.0589,5.4e-05,0.197,0.161,0.501,125.883,212187,4,"E minor",10,"Mudhoney"
"1119","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Living Wreck - 2008 Remastered Version","5R66DDpQ8VzYzicQ1DgeFg",0.186,0.981,"F#",-6.434,"major",0.0809,2.64e-05,0.000105,0.0698,0.142,146.414,210427,4,"F# major",10,"Mudhoney"
"1120","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Let Me Let You Down - 2008 Remastered Version","3CchBtXDWr3I9bKCE9BudH",0.373,0.762,"A",-9.418,"minor",0.101,0.000351,0.00338,0.259,0.415,104.979,236787,4,"A minor",10,"Mudhoney"
"1121","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Untitled 4 - 2008 Remastered Version","4K6dyJmuNnSr8vSEEWPIWw",0.402,0.292,"B",-14.082,"major",0.154,0.304,0.904,0.13,0.564,179.405,29120,4,"B major",0,"Mudhoney"
"1122","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Ritzville - 2008 Remastered Version","0r3OHHNz4al3NiR0QGaJUj",0.246,0.973,"C#",-5.514,"major",0.0538,0.000302,2.86e-06,0.357,0.675,183.111,157960,4,"C# major",10,"Mudhoney"
"1123","3CNnWJLxLMowI9DYqgLLeq","Piece Of Cake","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,39,"Acetone - 2008 Remastered Version","5z95JeFTB6Kskm1nygc1gu",0.497,0.415,"G",-10.095,"major",0.026,0.0785,0,0.0829,0.407,75.382,254587,4,"G major",19,"Mudhoney"
"1124","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Untitled 1 - 2008 Remastered Version","1vPp25BG7u6zXRxcKiePTV",0.577,0.655,"D",-7.839,"major",0.0537,0.656,0.195,0.388,0.697,140.118,38693,4,"D major",5,"Mudhoney"
"1125","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"No End in Sight - 2008 Remastered Version","0ERNILiWD7nCw8C7UUGFNj",0.232,0.964,"D#",-7.999,"minor",0.043,2.27e-06,0.00462,0.0821,0.747,168.602,213640,4,"D# minor",9,"Mudhoney"
"1126","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Make It Now - 2008 Remastered Version","08dWMg0S3y4oTqtaXDuiFl",0.279,0.861,"B",-7.897,"major",0.0646,6e-04,0.000536,0.301,0.185,135.746,265173,4,"B major",6,"Mudhoney"
"1127","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"When in Rome - 2008 Remastered Version","3EsG45ndKKY5vYjUFNVa2i",0.155,0.964,"A",-5.803,"minor",0.123,0.000214,0.00717,0.249,0.286,180.299,234827,4,"A minor",5,"Mudhoney"
"1128","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Untitled 2 - 2008 Remastered Version","22SmtLi54hNP4ByYm0Chgg",0.437,0.643,"F",-10.719,"major",0.042,0.00102,0.489,0.673,0.207,113.347,25133,4,"F major",0,"Mudhoney"
"1129","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Suck You Dry - 2008 Remastered Version","0U6Dx8u08VdiZHxZfRUfw5",0.254,0.978,"F#",-7.046,"major",0.0826,2.87e-06,0.753,0.0419,0.553,152.282,154253,4,"F# major",14,"Mudhoney"
"1130","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Blinding Sun - 2008 Remastered Version","69JrbyiwosooAAMOUlr3jA",0.433,0.89,"G#",-7.089,"major",0.0307,8.39e-05,0.000591,0.0572,0.605,142.583,218720,4,"G# major",7,"Mudhoney"
"1131","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Thirteenth Floor Opening - 2008 Remastered Version","1uIcQglB4VLwEBboIZozvg",0.288,0.719,"A#",-9.185,"major",0.0319,0.000276,0.0126,0.102,0.352,147.227,150600,4,"A# major",5,"Mudhoney"
"1132","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Youth Body Expression Explosion - 2008 Remastered Version","3t0q9CbFVxsRt9GFn7dOVg",0.379,0.978,"A#",-8.02,"major",0.134,5.69e-05,0.773,0.472,0.232,117.764,119187,4,"A# major",4,"Mudhoney"
"1133","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"I'm Spun - 2008 Remastered Version","0HPTrCSlGwBdb5wj3CjUT9",0.268,0.869,"B",-7.78,"major",0.051,7.79e-05,0.39,0.235,0.331,82.821,244173,4,"B major",5,"Mudhoney"
"1134","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Untitled 3 - 2008 Remastered Version","0e5ZGdjV36QLgdKK6828rB",0.319,0.808,"D",-6.968,"major",0.0499,0.0708,0.719,0.196,0.483,136.913,39747,4,"D major",3,"Mudhoney"
"1135","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Take Me There - 2008 Remastered Version","427uykkZKfLea3PLwAO9Oy",0.344,0.948,"E",-7.516,"minor",0.0589,5.4e-05,0.197,0.161,0.501,125.883,212187,4,"E minor",4,"Mudhoney"
"1136","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Living Wreck - 2008 Remastered Version","2HJPA5ZC2HtAfWMlO6ZDsm",0.186,0.981,"F#",-6.434,"major",0.0809,2.64e-05,0.000105,0.0698,0.142,146.414,210427,4,"F# major",4,"Mudhoney"
"1137","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Let Me Let You Down - 2008 Remastered Version","0008ShVs05OKhgvxv6I8ul",0.373,0.762,"A",-9.418,"minor",0.101,0.000351,0.00338,0.259,0.415,104.979,236787,4,"A minor",4,"Mudhoney"
"1138","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Untitled 4 - 2008 Remastered Version","3hEN49TVOGP02MRhw13olx",0.402,0.292,"B",-14.082,"major",0.154,0.304,0.904,0.13,0.564,179.405,29120,4,"B major",0,"Mudhoney"
"1139","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Ritzville - 2008 Remastered Version","6cscece6t2Gm1rj0WIR44A",0.246,0.973,"C#",-5.514,"major",0.0538,0.000302,2.86e-06,0.357,0.675,183.111,157960,4,"C# major",4,"Mudhoney"
"1140","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Acetone - 2008 Remastered Version","7gOslrLpe8ZW8fPD2RnwnJ",0.497,0.415,"G",-10.095,"major",0.026,0.0785,0,0.0829,0.407,75.382,254587,4,"G major",6,"Mudhoney"
"1141","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Over the Top - 2008 Remastered Version","5ckh2JwN6AV3eAc13IFnpZ",0.166,0.982,"A",-6.912,"major",0.145,2.65e-05,0.0104,0.289,0.343,193.138,155160,4,"A major",5,"Mudhoney"
"1142","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"King Sandbox - 2008 Remastered Version","0nb3nrOzkKZXzd7acaLneR",0.409,0.943,"C",-7.619,"minor",0.0704,2e-05,3.83e-05,0.316,0.384,98.823,163547,4,"C minor",3,"Mudhoney"
"1143","1K8J10alDPZqLCjuWO3gCB","Piece Of Cake [Expanded]","https://i.scdn.co/image/ce7bf22e6c614d562395fb682f94a3c8db68867f","1992",1992-01-01,13,"Baby Oh Baby - 2008 Remastered Version","197HsXJpOCZ3HCRi4dxWF2",0.303,0.943,"E",-8.545,"major",0.0605,0.000494,0.425,0.0762,0.152,128.69,224987,4,"E major",3,"Mudhoney"
"1144","6ObLTmgv4oOgwmN6MxMPC9","Five Dollar Bobs Mock Cooter Stew","https://i.scdn.co/image/14974b8a06df46e90c2a4bcc179297ab8d4faf4d","1993-10-22",1993-10-22,8,"In The Blood","12RPvbXaec1uex0tGhMLHl",0.411,0.692,"F",-8.21,"major",0.0394,0.000126,0.774,0.135,0.364,114.395,187400,4,"F major",9,"Mudhoney"
"1145","6ObLTmgv4oOgwmN6MxMPC9","Five Dollar Bobs Mock Cooter Stew","https://i.scdn.co/image/14974b8a06df46e90c2a4bcc179297ab8d4faf4d","1993-10-22",1993-10-22,8,"No Song III","4Hfvjje7RwuFdEZLt9VNxN",0.276,0.992,"E",-8.325,"minor",0.141,7.12e-06,0.000504,0.0973,0.0775,161.018,251427,4,"E minor",7,"Mudhoney"
"1146","6ObLTmgv4oOgwmN6MxMPC9","Five Dollar Bobs Mock Cooter Stew","https://i.scdn.co/image/14974b8a06df46e90c2a4bcc179297ab8d4faf4d","1993-10-22",1993-10-22,8,"Between Me & You Kid","63hS6lhyMTujG7f2zIrabt",0.42,0.856,"A",-7.882,"major",0.0452,0.000456,0.00183,0.26,0.649,78.467,217547,4,"A major",8,"Mudhoney"
"1147","6ObLTmgv4oOgwmN6MxMPC9","Five Dollar Bobs Mock Cooter Stew","https://i.scdn.co/image/14974b8a06df46e90c2a4bcc179297ab8d4faf4d","1993-10-22",1993-10-22,8,"Six Two One","19AyG6A8o5bWu3mZI1Qiom",0.324,0.97,"E",-5.381,"minor",0.0482,0.00113,0.394,0.266,0.392,75.531,154640,4,"E minor",6,"Mudhoney"
"1148","6ObLTmgv4oOgwmN6MxMPC9","Five Dollar Bobs Mock Cooter Stew","https://i.scdn.co/image/14974b8a06df46e90c2a4bcc179297ab8d4faf4d","1993-10-22",1993-10-22,8,"Make It Now Again","0W1svgmom0XqP92QsRMUsu",0.196,0.864,"F#",-6.736,"major",0.0652,1.91e-05,0.417,0.103,0.057,137.861,274427,4,"F# major",6,"Mudhoney"
"1149","6ObLTmgv4oOgwmN6MxMPC9","Five Dollar Bobs Mock Cooter Stew","https://i.scdn.co/image/14974b8a06df46e90c2a4bcc179297ab8d4faf4d","1993-10-22",1993-10-22,8,"Deception Pass","6HoRSm0Jfkapt4hNekPoqB",0.307,0.972,"G#",-6.755,"major",0.0726,1.22e-05,5.69e-06,0.101,0.32,177.478,173800,4,"G# major",7,"Mudhoney"
"1150","6ObLTmgv4oOgwmN6MxMPC9","Five Dollar Bobs Mock Cooter Stew","https://i.scdn.co/image/14974b8a06df46e90c2a4bcc179297ab8d4faf4d","1993-10-22",1993-10-22,8,"Underide","78u794AMM072lPhQRvEaOX",0.343,0.982,"C#",-6.478,"major",0.0808,1.22e-05,0.783,0.109,0.484,128.461,127627,4,"C# major",6,"Mudhoney"
"1151","3cyWffMvVJuhNOpHYe3Tmx","My Brother The Cow","https://i.scdn.co/image/9986d448d6ba3b6a9845b00b878e46e5a74145ab","1995",1995-01-01,12,"Judgement, Rage, Retribution and Thyme - 2003 Remastered Version","5QtipBUUacalGLu79pH7fu",0.397,0.889,"F#",-7.212,"minor",0.0523,0.000369,0.226,0.297,0.579,124.975,154467,4,"F# minor",11,"Mudhoney"
"1152","3cyWffMvVJuhNOpHYe3Tmx","My Brother The Cow","https://i.scdn.co/image/9986d448d6ba3b6a9845b00b878e46e5a74145ab","1995",1995-01-01,12,"Generation Spokesmodel - 2003 Remastered Version","4G5GPUKEffp8TUta5RvlXO",0.218,0.903,"A#",-7.76,"minor",0.0913,0.000115,0.0115,0.256,0.16,154.938,152667,4,"A# minor",12,"Mudhoney"
